,DICE,POST_DICE,HD95,POST_HD95,MAD,POST_MAD,InferenceTime
43,0.9204932451248169,0.9690361022949219,59.87486951969081,2.0,19.16629391057608,0.5080233573233354,0.5080233573233354
44,0.9342702627182007,0.9712965488433838,61.33677507077552,1.4142135623730951,17.046135104171974,0.49415964973870563,0.49415964973870563
45,0.9762677550315857,0.9781265258789062,1.7320508075688772,1.4142135623730951,2.3682304767796643,0.4130778850311462,0.4130778850311462
46,0.9555945992469788,0.9555945992469788,2.449489742783178,2.449489742783178,0.6805839451310243,0.6805839451310243,0.6805839451310243
47,0.8480318188667297,0.9569902420043945,47.165663763362545,2.23606797749979,14.881757906602537,0.839319224826823,0.839319224826823
48,0.9632920026779175,0.9632920026779175,2.0,2.0,0.6661009008153808,0.6661009008153808,0.6661009008153808
49,0.9439902901649475,0.9482733011245728,3.0,3.0,1.0646565919046285,0.7321930325691677,0.7321930325691677
50,0.7993238568305969,0.8160553574562073,48.70164254477603,48.60041152089147,17.564092555046102,15.812957918264933,15.812957918264933
51,0.9504786729812622,0.9610353708267212,31.395062387072503,2.23606797749979,3.1556929570070045,0.4869292418653467,0.4869292418653467
52,0.9433383941650391,0.9634754061698914,28.30194339616981,1.7320508075688772,4.332793932465068,0.5505344163762156,0.5505344163762156
53,0.962816059589386,0.962816059589386,2.23606797749979,2.23606797749979,0.7208433453816715,0.7208433453816715,0.7208433453816715
54,0.9136890769004822,0.9541397094726562,38.79432948254165,2.0,9.032447540098325,0.7806211323206771,0.7806211323206771
55,0.9612769484519958,0.9634914398193359,3.6055512754639887,2.23606797749979,2.034420863329139,0.5584983296822387,0.5584983296822387
56,0.8605701923370361,0.9379766583442688,76.05129786289598,13.152946437965905,25.81098398326679,1.8541818738455103,1.8541818738455103
57,0.9550374746322632,0.955098032951355,2.449489742783178,2.449489742783178,0.6883464227741527,0.657572967540227,0.657572967540227
58,0.9664352536201477,0.9664352536201477,1.7320508075688772,1.7320508075688772,0.6005583260959076,0.6005583260959076,0.6005583260959076
59,0.9046178460121155,0.9619089961051941,47.89572005931219,2.0,12.010126513696774,0.5984210011614354,0.5984210011614354
60,0.952637791633606,0.9535470008850098,2.0,2.0,0.9761975293418715,0.5665251056929458,0.5665251056929458
61,0.9201532602310181,0.9423651099205017,20.73644135332772,2.8284271247461903,3.4894221737828808,0.6830316106810493,0.6830316106810493
62,0.950361967086792,0.950361967086792,2.449489742783178,2.449489742783178,0.6289174266255356,0.6289174266255356,0.6289174266255356
63,0.9491370916366577,0.9593158960342407,31.31453239003779,2.0,3.1775663003157244,0.6066319433173062,0.6066319433173062
64,0.966142475605011,0.9739041328430176,25.238858928247925,1.4142135623730951,5.056313263451899,0.4397578191520973,0.4397578191520973
65,0.9516503810882568,0.9519025087356567,2.8284271247461903,2.449489742783178,1.1324350374570824,0.9520829478920272,0.9520829478920272
66,0.9596379399299622,0.9608689546585083,2.23606797749979,2.23606797749979,1.1353526932395601,0.6897609676973855,0.6897609676973855
67,0.9532257914543152,0.9616918563842773,56.32583521897138,2.23606797749979,5.553194009654352,0.8034392691146448,0.8034392691146448
68,0.9590823650360107,0.9590823650360107,2.0,2.0,0.5994604924033983,0.5994604924033983,0.5994604924033983
69,0.9690431356430054,0.9691582322120667,2.23606797749979,2.23606797749979,0.6657546729525662,0.5406808285054431,0.5406808285054431
70,0.9638140797615051,0.9640476107597351,2.0,1.7320508075688772,0.7698068842697405,0.5818457800290755,0.5818457800290755
71,0.9510928392410278,0.9527741074562073,2.23606797749979,2.23606797749979,2.669581657735453,0.7430940184313153,0.7430940184313153
72,0.9307025074958801,0.9599523544311523,76.8924572993664,1.7320508075688772,15.82359142925443,0.5747395217331299,0.5747395217331299
73,0.9638514518737793,0.9638514518737793,2.449489742783178,2.449489742783178,0.6803857912441132,0.6803857912441132,0.6803857912441132
74,0.9540738463401794,0.9540738463401794,3.0,3.0,0.6328904836588314,0.6328904836588314,0.6328904836588314
75,0.9293495416641235,0.9349327087402344,27.09243436828813,2.449489742783178,2.757854128845928,0.7760237675595729,0.7760237675595729
76,0.9432790875434875,0.9474350214004517,21.230871295095582,3.0,3.2492065498598195,0.7687719931545162,0.7687719931545162
77,0.9645593166351318,0.9645593166351318,2.23606797749979,2.23606797749979,0.6451442861112779,0.6451442861112779,0.6451442861112779
78,0.9619291424751282,0.9623587131500244,2.23606797749979,2.23606797749979,1.0908090155218864,0.6825592488686334,0.6825592488686334
79,0.9659609794616699,0.9669092297554016,2.23606797749979,2.23606797749979,0.9521135438214826,0.5400740287643441,0.5400740287643441
80,0.7431711554527283,0.9400401711463928,74.65922581972036,3.3166247903554,29.576993809694866,1.016366303772983,1.016366303772983
81,0.9647657871246338,0.9718803763389587,17.146428199482248,1.4142135623730951,2.393707040725878,0.6130858808353665,0.6130858808353665
82,0.9665340185165405,0.9697226285934448,3.0,2.8284271247461903,3.196211871523661,0.5352491379481774,0.5352491379481774
83,0.9729049205780029,0.9729049205780029,1.4142135623730951,1.4142135623730951,0.42470312450583514,0.42470312450583514,0.42470312450583514
84,0.9645177721977234,0.9645534753799438,1.7320508075688772,1.7320508075688772,0.5559832044729215,0.5169334427695139,0.5169334427695139
85,0.9596691131591797,0.9657224416732788,2.23606797749979,1.4142135623730951,1.674557523616765,0.5167191598116425,0.5167191598116425
86,0.9505882859230042,0.9511442184448242,2.23606797749979,2.23606797749979,1.2801059328363198,0.8092009064686949,0.8092009064686949
87,0.967774510383606,0.967774510383606,1.7320508075688772,1.7320508075688772,0.5910739272812322,0.5910739272812322,0.5910739272812322
88,0.9584104418754578,0.9593504071235657,3.6055512754639887,3.6055512754639887,1.4479886708610112,0.6284417870865829,0.6284417870865829
89,0.9512060284614563,0.9512060284614563,2.23606797749979,2.23606797749979,0.7503262355179185,0.7503262355179185,0.7503262355179185
90,0.9024084806442261,0.9648523330688477,51.35172830587107,1.7320508075688772,11.538079072889198,0.5774544873255016,0.5774544873255016
91,0.9207231402397156,0.9600424766540527,51.02695207457251,2.0,11.456808777250862,0.5652604661468611,0.5652604661468611
92,0.9665126800537109,0.9699578285217285,63.53739056650029,1.7320508075688772,5.046879859182061,0.5677676716908723,0.5677676716908723
93,0.8039165735244751,0.8948805332183838,34.19064199455752,5.0990195135927845,8.023269315465924,0.9422329519011764,0.9422329519011764
94,0.9216277599334717,0.9251599311828613,5.385164807134504,7.0,3.2426932582418244,0.7482196796247291,0.7482196796247291
95,0.9574747085571289,0.9596795439720154,3.0,2.23606797749979,1.6645622021059758,0.7019799913603364,0.7019799913603364
96,0.9619137644767761,0.9634422659873962,15.905973720586868,7.681145747868608,3.8706779451361495,1.30896145100817,1.30896145100817
97,0.930036187171936,0.9328591227531433,3.0,3.0,1.7562852373802746,0.9108000004297625,0.9108000004297625
98,0.9680134057998657,0.9680591821670532,1.7320508075688772,1.7320508075688772,0.475679158103704,0.46588054466117296,0.46588054466117296
99,0.9533980488777161,0.9533980488777161,4.69041575982343,4.69041575982343,1.532382000681145,1.532382000681145,1.532382000681145
100,0.9634058475494385,0.9660640358924866,2.0,1.7320508075688772,1.297027060566154,0.5683634715120621,0.5683634715120621
101,0.9401562809944153,0.9650651812553406,67.03730304837748,2.449489742783178,11.254191959661323,0.7155271792454907,0.7155271792454907
102,0.9077731966972351,0.9544987678527832,66.66895631605509,2.0,14.600818607052625,0.6204463240569356,0.6204463240569356
103,0.9166070222854614,0.9166070222854614,3.7416573867739413,3.7416573867739413,1.0280254643373938,1.0280254643373938,1.0280254643373938
104,0.9262522459030151,0.9474295377731323,52.478567053607705,3.1622776601683795,9.331988622036166,0.9606736853415972,0.9606736853415972
105,0.9687369465827942,0.9687555432319641,1.4142135623730951,1.4142135623730951,0.5013549797244966,0.48795164327764107,0.48795164327764107
106,0.9680222272872925,0.9680222272872925,2.0,2.0,0.5509529853052684,0.5509529853052684,0.5509529853052684
107,0.9717000722885132,0.9719562530517578,1.4142135623730951,1.4142135623730951,0.8596132281671695,0.46680492027741183,0.46680492027741183
108,0.9604369401931763,0.9618064165115356,2.449489742783178,2.23606797749979,1.3407520814641425,0.6650070977939855,0.6650070977939855
109,0.961852490901947,0.9647313356399536,3.0,2.0,1.603611004318974,0.6697116462655752,0.6697116462655752
110,0.9685300588607788,0.9686076045036316,1.4142135623730954,1.4142135623730954,0.4794385294204839,0.44290988043722723,0.44290988043722723
111,0.9198579788208008,0.9424763321876526,26.476404589747453,2.8284271247461903,5.063106303848966,0.6146617275228227,0.6146617275228227
112,0.9539225101470947,0.9598363041877747,24.330004821495457,2.23606797749979,2.355601961821919,0.6917716020707607,0.6917716020707607
113,0.9192254543304443,0.9440921545028687,19.72308292331602,3.0,4.45488689307638,0.7886180192985977,0.7886180192985977
114,0.8468505144119263,0.9299290776252747,43.05810028322197,11.357816691600547,11.05910577934545,1.9588900551636923,1.9588900551636923
115,0.8765298128128052,0.879967451095581,24.758836806279895,21.93171219946131,5.905439662634561,5.191281806567034,5.191281806567034
116,0.8579473495483398,0.875927746295929,69.92138442565336,25.187296509100356,9.637598189383638,1.8549695836205413,1.8549695836205413
117,0.9396821856498718,0.9565363526344299,42.82522621072771,2.0,6.063896492815656,0.6787775365051979,0.6787775365051979
118,0.9357523322105408,0.9370421767234802,5.830951894845301,5.385164807134504,1.6968993306570783,1.003137773537904,1.003137773537904
119,0.9411675930023193,0.9417352080345154,4.0,3.605551275463989,1.141552815300806,0.8760217530050998,0.8760217530050998
120,0.9508723020553589,0.9630744457244873,28.160255680657446,2.0,5.867684908203981,0.625658903178208,0.625658903178208
121,0.9428167939186096,0.9535951614379883,87.68551758359663,8.774964387392123,9.869663465529161,1.2462701289929599,1.2462701289929599
122,0.9702699780464172,0.9702699780464172,1.7320508075688772,1.7320508075688772,0.4535689750144292,0.4535689750144292,0.4535689750144292
123,0.9685375094413757,0.9686427712440491,2.0,2.0,0.6946214266190991,0.5163537541436645,0.5163537541436645
124,0.6125475764274597,0.6591355204582214,46.97978169230687,32.03123475609393,10.775721908773672,4.569893322354342,4.569893322354342
125,0.9627367258071899,0.9664537310600281,30.54504869860253,2.23606797749979,3.8765923020217508,0.8640562660138966,0.8640562660138966
126,0.954653799533844,0.9556525945663452,4.47213595499958,4.47213595499958,1.1747502012049853,0.8094645111719728,0.8094645111719728
127,0.8882078528404236,0.8996379971504211,51.507281038703645,19.6468827043885,9.07383525554341,4.120370021354575,4.120370021354575
128,0.8548001646995544,0.8549122214317322,24.698178070456937,24.515301344262525,4.840127113061551,4.80148719715383,4.80148719715383
